words,count,book
[],276,pmuni0600_01.html
&;,154,pmuni0600_01.html
என்று,137,pmuni0600_01.html
புறம்,109,pmuni0600_01.html
இவன்,107,pmuni0600_01.html
என்பது,103,pmuni0600_01.html
பல,102,pmuni0600_01.html
கிமு,89,pmuni0600_01.html
சோழர்,74,pmuni0600_01.html
புலவர்,70,pmuni0600_01.html
கரிகாலன்,70,pmuni0600_01.html
’,69,pmuni0600_01.html
காலம்,67,pmuni0600_01.html
தன்,63,pmuni0600_01.html
சோழன்,61,pmuni0600_01.html
கொண்டு,60,pmuni0600_01.html
என்ற,55,pmuni0600_01.html
அரசன்,54,pmuni0600_01.html
என்னும்,52,pmuni0600_01.html
கிபி,51,pmuni0600_01.html
இருந்த,48,pmuni0600_01.html
சிறந்த,46,pmuni0600_01.html
சோழ,45,pmuni0600_01.html
அவன்,44,pmuni0600_01.html
நன்கு,43,pmuni0600_01.html
போர்,43,pmuni0600_01.html
‘,41,pmuni0600_01.html
அவர்,40,pmuni0600_01.html
முதலிய,38,pmuni0600_01.html
ஆம்,38,pmuni0600_01.html
ஆகும்,37,pmuni0600_01.html
ஒரு,36,pmuni0600_01.html
மணிமேகலை,36,pmuni0600_01.html
பெரிய,35,pmuni0600_01.html
வேண்டும்,35,pmuni0600_01.html
தம்,34,pmuni0600_01.html
முதல்,33,pmuni0600_01.html
காலத்தில்,33,pmuni0600_01.html
ஆதலின்,33,pmuni0600_01.html
எனக்,33,pmuni0600_01.html
சங்க,32,pmuni0600_01.html
சில,32,pmuni0600_01.html
இருந்தன,32,pmuni0600_01.html
கடல்,32,pmuni0600_01.html
அவர்கள்,31,pmuni0600_01.html
கொண்ட,31,pmuni0600_01.html
அகம்,31,pmuni0600_01.html
என்பதை,30,pmuni0600_01.html
இருந்து,29,pmuni0600_01.html
தமிழ்,29,pmuni0600_01.html
வந்த,29,pmuni0600_01.html
உள்ள,28,pmuni0600_01.html
இருந்தது,28,pmuni0600_01.html
பெயர்,28,pmuni0600_01.html
போரில்,28,pmuni0600_01.html
செய்து,28,pmuni0600_01.html
இரண்டாம்,26,pmuni0600_01.html
',26,pmuni0600_01.html
பாடிய,26,pmuni0600_01.html
வரி,26,pmuni0600_01.html
வரலாறு,25,pmuni0600_01.html
அரசர்,25,pmuni0600_01.html
பலர்,25,pmuni0600_01.html
வரை,25,pmuni0600_01.html
சென்று,25,pmuni0600_01.html
என்பதும்,25,pmuni0600_01.html
நூல்கள்,24,pmuni0600_01.html
சிலப்பதிகாரம்,24,pmuni0600_01.html
இங்ஙனம்,24,pmuni0600_01.html
காதை,24,pmuni0600_01.html
கண்டு,23,pmuni0600_01.html
என,23,pmuni0600_01.html
அன்றோ,23,pmuni0600_01.html
செய்த,23,pmuni0600_01.html
மோரியர்,23,pmuni0600_01.html
இவனது,23,pmuni0600_01.html
;,22,pmuni0600_01.html
பெற்ற,22,pmuni0600_01.html
சேர,22,pmuni0600_01.html
கோவில்கள்,21,pmuni0600_01.html
வாணிகம்,21,pmuni0600_01.html
பின்,20,pmuni0600_01.html
அவை,20,pmuni0600_01.html
மீது,20,pmuni0600_01.html
நீ,20,pmuni0600_01.html
முதற்,19,pmuni0600_01.html
நலங்கிள்ளி,19,pmuni0600_01.html
இடம்,19,pmuni0600_01.html
அல்லது,19,pmuni0600_01.html
நாட்டில்,19,pmuni0600_01.html
என்பன,19,pmuni0600_01.html
பழைய,19,pmuni0600_01.html
என்பவன்,19,pmuni0600_01.html
மக்கள்,18,pmuni0600_01.html
பற்றிய,18,pmuni0600_01.html
பிறகு,18,pmuni0600_01.html
மரபினர்,18,pmuni0600_01.html
மிக்க,17,pmuni0600_01.html
ஆகிய,17,pmuni0600_01.html
நாடு,17,pmuni0600_01.html
அந்த,17,pmuni0600_01.html
முன்,16,pmuni0600_01.html
முதலியன,16,pmuni0600_01.html
அது,16,pmuni0600_01.html
பொருநர்,16,pmuni0600_01.html
இடத்தில்,16,pmuni0600_01.html
கிள்ளிவளவன்,16,pmuni0600_01.html
படை,16,pmuni0600_01.html
கிள்ளி,15,pmuni0600_01.html
இந்த,15,pmuni0600_01.html
போன்ற,15,pmuni0600_01.html
முதலியோர்,15,pmuni0600_01.html
வென்ற,15,pmuni0600_01.html
செய்திகள்,15,pmuni0600_01.html
அறியலாம்,15,pmuni0600_01.html
தெரிகிறது,15,pmuni0600_01.html
உண்டு,15,pmuni0600_01.html
இருந்தனர்,15,pmuni0600_01.html
நின்,15,pmuni0600_01.html
வடுகர்,15,pmuni0600_01.html
கோசர்,15,pmuni0600_01.html
பிற,14,pmuni0600_01.html
வந்தது,14,pmuni0600_01.html
இடங்களில்,14,pmuni0600_01.html
வேறு,14,pmuni0600_01.html
ஆண்ட,14,pmuni0600_01.html
தொண்டை,14,pmuni0600_01.html
என்பவர்,14,pmuni0600_01.html
எனவே,14,pmuni0600_01.html
இலங்கை,14,pmuni0600_01.html
இவர்,14,pmuni0600_01.html
நாட்டை,14,pmuni0600_01.html
பாடல்,13,pmuni0600_01.html
