words,count,book
என்று,236,pmuni0102.html
என்ற,176,pmuni0102.html
ஒரு,147,pmuni0102.html
என்பது,140,pmuni0102.html
பாரதி,133,pmuni0102.html
இலக்கிய,131,pmuni0102.html
அது,112,pmuni0102.html
என்னும்,102,pmuni0102.html
ஆனால்,99,pmuni0102.html
தமிழ்,96,pmuni0102.html
தமது,92,pmuni0102.html
பல,90,pmuni0102.html
முதலிய,84,pmuni0102.html
ஒப்பியல்,81,pmuni0102.html
சில,79,pmuni0102.html
என்றும்,77,pmuni0102.html
கிரேக்க,74,pmuni0102.html
தனது,74,pmuni0102.html
அவர்,73,pmuni0102.html
பாரதியார்,73,pmuni0102.html
புதிய,71,pmuni0102.html
கொண்டு,68,pmuni0102.html
பொருள்,67,pmuni0102.html
இது,67,pmuni0102.html
வேண்டும்,64,pmuni0102.html
சான்றோர்,62,pmuni0102.html
பழைய,57,pmuni0102.html
என,57,pmuni0102.html
போல,56,pmuni0102.html
நாண்,56,pmuni0102.html
எமது,54,pmuni0102.html
பற்றிய,53,pmuni0102.html
இத்தகைய,52,pmuni0102.html
எனக்,52,pmuni0102.html
பாரதியின்,52,pmuni0102.html
ஆயினும்,51,pmuni0102.html
அதன்,50,pmuni0102.html
பிள்ளை,49,pmuni0102.html
நாம்,47,pmuni0102.html
இவ்வாறு,47,pmuni0102.html
அவர்கள்,47,pmuni0102.html
சித்தர்,45,pmuni0102.html
காணப்படும்,45,pmuni0102.html
உதாரணமாக,45,pmuni0102.html
ஒப்பு,45,pmuni0102.html
எழுதிய,44,pmuni0102.html
பின்வருமாறு,44,pmuni0102.html
ஒன்று,43,pmuni0102.html
புலவர்,43,pmuni0102.html
அவை,42,pmuni0102.html
போலவே,42,pmuni0102.html
காலத்தில்,40,pmuni0102.html
பாடிய,39,pmuni0102.html
சிந்து,39,pmuni0102.html
காணலாம்,38,pmuni0102.html
இரு,37,pmuni0102.html
இவை,37,pmuni0102.html
பேராசிரியர்,37,pmuni0102.html
கவிதை,37,pmuni0102.html
